tangela request date,startup ID one,startup name one,user role in startup one,created at one,startup id two,startup name two,user role in startup two,created at two,user in common ID,user in common name
06/03/2015,148325,Skykick,past_investor,2014-07-29T22:50:28.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,401375,FG Angels Syndicate Fund I,past_investor,2014-07-15T14:44:22.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,214812,Blinkfire Analytics,past_investor,2014-07-03T18:26:04.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,450282,Rodati,past_investor,2014-06-25T08:09:16.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,362888,Quaddra Software,past_investor,2014-06-24T13:41:40.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,261438,Grove Labs,past_investor,2014-06-16T13:53:33.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,157521,Leap.it,past_investor,2014-06-09T21:49:06.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,106308,Pathful,past_investor,2014-05-23T19:18:35.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,279819,BuyNow Worldwide,past_investor,2014-05-12T21:12:41.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,47910,Genome Compiler,past_investor,2014-04-20T17:32:42.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,25857,U Grok It - Smartphone RFID,past_investor,2014-04-12T01:23:44.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,202955,Rachio,past_investor,2014-03-31T13:54:47.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,183029,Orion Labs,past_investor,2014-03-28T14:07:46.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,125045,Adsnative,past_investor,2014-03-28T01:11:49.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,9215,Drync,past_investor,2014-03-13T22:59:54.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,160174,RABBL,past_investor,2014-03-13T21:17:44.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,173796,Vango ,past_investor,2014-02-19T17:30:28.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,155332,Prompt.ly,past_investor,2014-02-04T02:39:06.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,123266,ONtheGO Platforms,past_investor,2014-01-23T01:46:48.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,202927,Shyp,past_investor,2013-12-11T23:10:14.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280574,Carlypso,past_investor,2013-10-24T21:02:55.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280621,Violin Memory (IPO),past_investor,2013-10-15T05:48:15.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280620,aQuantive (IPO & sold to Microsoft),past_investor,2013-10-15T05:47:11.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280619,Salesforce (IPO),past_investor,2013-10-15T05:46:29.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,53370,Simpli.fi,past_investor,2013-10-15T05:45:51.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280617,Internet Securities (sold to Euromoney),past_investor,2013-10-15T05:45:00.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280616,Americanas.com (merged with Submarino),past_investor,2013-10-15T05:44:15.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280615,Color Kinetics (IPO & sold to Philipps),past_investor,2013-10-15T05:43:33.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,280612,Athleta (sold to GAP),past_investor,2013-10-15T05:40:31.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,213022,Endeavor Global,board_member,2013-10-13T12:14:01.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,33026,AdChina,board_member,2013-10-13T12:13:53.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,155552,Rubicon Global,board_member,2013-10-13T12:13:44.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,144198,Walkmore,founder,2013-10-09T19:34:29.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,270723,Pi-Coral,past_investor,2013-09-26T10:14:30.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,270696,Eachnet (acquired by eBay),past_investor,2013-09-26T07:55:29.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,213022,Endeavor Global,founder,2013-09-13T13:38:49.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,37948,Richmond Global,founder,2013-09-13T13:12:36.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,256919,Baazee (acquired by eBay),past_investor,2013-09-13T07:15:25.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,37058,Ushi,past_investor,2013-09-13T07:08:22.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,180302,Quasar Ventures,past_investor,2013-09-13T07:06:33.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,197501,Compass,past_investor,2013-09-13T07:04:25.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,125533,Modern Meadow,past_investor,2013-09-13T07:03:57.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,141944,Humin,advisor,2013-09-13T00:49:23.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,34570,LearnVest,advisor,2013-09-13T00:48:24.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,21042,SendHub,past_investor,2013-09-10T15:51:25.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,111641,LiveRamp,past_investor,2013-09-03T08:25:49.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,164204,State,past_investor,2013-08-19T00:31:32.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,252779,Personi.fi (now part of Collective Media),past_investor,2013-08-19T00:31:25.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,34096,Dataminr,past_investor,2013-08-18T22:39:38.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,218033,Restorando,past_investor,2013-08-18T22:39:30.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,144198,Walkmore,past_investor,2013-08-18T16:21:38.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,141944,Humin,past_investor,2013-05-23T23:39:34.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,35860,Shipserv,past_investor,2013-05-23T23:39:20.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,36899,The Savvy Source,past_investor,2013-05-23T23:39:00.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,61231,Betable,past_investor,2013-05-23T23:38:31.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,155552,Rubicon Global,past_investor,2013-05-23T23:37:51.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,39239,Moon Express,past_investor,2013-05-23T23:37:35.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,36897,Ecosense Lighting,past_investor,2013-05-23T23:37:13.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,44559,15Five,past_investor,2013-05-23T23:36:54.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,39143,Buuteeq,past_investor,2013-05-23T23:36:36.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,33026,AdChina,past_investor,2013-05-23T23:36:21.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,36386,Giftly,past_investor,2013-05-23T23:34:46.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,36902,Caisfunds,past_investor,2013-05-23T23:34:37.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,36900,Fiksu,past_investor,2013-05-23T23:34:23.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,34570,LearnVest,past_investor,2013-05-23T23:34:18.000Z,178029,MD Insider,past_investor,2014-11-04T15:02:07.000Z,211439,Peter Kellner
06/03/2015,463975,Vatler,past_investor,2014-09-24T21:46:16.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,452753,FG Angels Syndicate Fund II,past_investor,2014-09-15T19:47:53.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,215222,Hipcamp,past_investor,2014-09-12T23:27:42.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,404435,Vouch Financial,past_investor,2014-09-02T13:52:03.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,427609,Gil Penchina Backers Fund I,past_investor,2014-08-20T18:10:23.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,434059,WorkLife,past_investor,2014-08-11T03:02:47.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,148325,Skykick,past_investor,2014-07-29T22:50:28.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,401375,FG Angels Syndicate Fund I,past_investor,2014-07-15T14:44:22.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,214812,Blinkfire Analytics,past_investor,2014-07-03T18:26:04.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,450282,Rodati,past_investor,2014-06-25T08:09:16.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,362888,Quaddra Software,past_investor,2014-06-24T13:41:40.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,261438,Grove Labs,past_investor,2014-06-16T13:53:33.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,157521,Leap.it,past_investor,2014-06-09T21:49:06.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,106308,Pathful,past_investor,2014-05-23T19:18:35.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,279819,BuyNow Worldwide,past_investor,2014-05-12T21:12:41.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,47910,Genome Compiler,past_investor,2014-04-20T17:32:42.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,25857,U Grok It - Smartphone RFID,past_investor,2014-04-12T01:23:44.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,202955,Rachio,past_investor,2014-03-31T13:54:47.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,183029,Orion Labs,past_investor,2014-03-28T14:07:46.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,125045,Adsnative,past_investor,2014-03-28T01:11:49.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,9215,Drync,past_investor,2014-03-13T22:59:54.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,160174,RABBL,past_investor,2014-03-13T21:17:44.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,173796,Vango ,past_investor,2014-02-19T17:30:28.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,155332,Prompt.ly,past_investor,2014-02-04T02:39:06.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,123266,ONtheGO Platforms,past_investor,2014-01-23T01:46:48.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,202927,Shyp,past_investor,2013-12-11T23:10:14.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280574,Carlypso,past_investor,2013-10-24T21:02:55.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280621,Violin Memory (IPO),past_investor,2013-10-15T05:48:15.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280620,aQuantive (IPO & sold to Microsoft),past_investor,2013-10-15T05:47:11.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280619,Salesforce (IPO),past_investor,2013-10-15T05:46:29.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,53370,Simpli.fi,past_investor,2013-10-15T05:45:51.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280617,Internet Securities (sold to Euromoney),past_investor,2013-10-15T05:45:00.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280616,Americanas.com (merged with Submarino),past_investor,2013-10-15T05:44:15.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280615,Color Kinetics (IPO & sold to Philipps),past_investor,2013-10-15T05:43:33.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,280612,Athleta (sold to GAP),past_investor,2013-10-15T05:40:31.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,213022,Endeavor Global,board_member,2013-10-13T12:14:01.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,33026,AdChina,board_member,2013-10-13T12:13:53.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,155552,Rubicon Global,board_member,2013-10-13T12:13:44.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,144198,Walkmore,founder,2013-10-09T19:34:29.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,270723,Pi-Coral,past_investor,2013-09-26T10:14:30.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,270696,Eachnet (acquired by eBay),past_investor,2013-09-26T07:55:29.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,213022,Endeavor Global,founder,2013-09-13T13:38:49.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,37948,Richmond Global,founder,2013-09-13T13:12:36.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,256919,Baazee (acquired by eBay),past_investor,2013-09-13T07:15:25.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,37058,Ushi,past_investor,2013-09-13T07:08:22.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,180302,Quasar Ventures,past_investor,2013-09-13T07:06:33.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,197501,Compass,past_investor,2013-09-13T07:04:25.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,125533,Modern Meadow,past_investor,2013-09-13T07:03:57.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,141944,Humin,advisor,2013-09-13T00:49:23.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,34570,LearnVest,advisor,2013-09-13T00:48:24.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,21042,SendHub,past_investor,2013-09-10T15:51:25.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,111641,LiveRamp,past_investor,2013-09-03T08:25:49.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,164204,State,past_investor,2013-08-19T00:31:32.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,252779,Personi.fi (now part of Collective Media),past_investor,2013-08-19T00:31:25.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,34096,Dataminr,past_investor,2013-08-18T22:39:38.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,218033,Restorando,past_investor,2013-08-18T22:39:30.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,144198,Walkmore,past_investor,2013-08-18T16:21:38.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,141944,Humin,past_investor,2013-05-23T23:39:34.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,35860,Shipserv,past_investor,2013-05-23T23:39:20.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,36899,The Savvy Source,past_investor,2013-05-23T23:39:00.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,61231,Betable,past_investor,2013-05-23T23:38:31.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,155552,Rubicon Global,past_investor,2013-05-23T23:37:51.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,39239,Moon Express,past_investor,2013-05-23T23:37:35.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,36897,Ecosense Lighting,past_investor,2013-05-23T23:37:13.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,44559,15Five,past_investor,2013-05-23T23:36:54.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,39143,Buuteeq,past_investor,2013-05-23T23:36:36.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,33026,AdChina,past_investor,2013-05-23T23:36:21.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,36386,Giftly,past_investor,2013-05-23T23:34:46.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,36902,Caisfunds,past_investor,2013-05-23T23:34:37.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,36900,Fiksu,past_investor,2013-05-23T23:34:23.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,34570,LearnVest,past_investor,2013-05-23T23:34:18.000Z,274498,Exo,past_investor,2014-10-06T22:18:09.000Z,211439,Peter Kellner
06/03/2015,452753,FG Angels Syndicate Fund II,past_investor,2014-09-15T19:47:53.000Z,463975,Vatler,past_investor,2014-09-24T21:46:16.000Z,211439,Peter Kellner
06/03/2015,215222,Hipcamp,past_investor,2014-09-12T23:27:42.000Z,463975,Vatler,past_investor,2014-09-24T21:46:16.000Z,211439,Peter Kellner
06/03/2015,404435,Vouch Financial,past_investor,2014-09-02T13:52:03.000Z,463975,Vatler,past_investor,2014-09-24T21:46:16.000Z,211439,Peter Kellner
06/03/2015,427609,Gil Penchina Backers Fund I,past_investor,2014-08-20T18:10:23.000Z,463975,Vatler,past_investor,2014-09-24T21:46:16.000Z,211439,Peter Kellner
06/03/2015,434059,WorkLife,past_investor,2014-08-11T03:02:47.000Z,463975,Vatler,past_investor,2014-09-24T21:46:16.000Z,211439,Peter Kellner
